RegionID,SizeRank,RegionName,RegionType,StateName,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,7/31/21,8/31/21,9/30/21
394849,41,"Memphis, TN",Msa,TN,346715,348244,349816,351182,352956,354130,355213,356155,357257,358599,360455,362757,363609,365114,366848,370217,371832,374105,375943,378438,380992,385022,389163,393082,397112,400496,404921,409871,416444,423441,429670,435332,441214
394935,42,"Oklahoma City, OK",Msa,OK,375963,376740,376835,376773,376131,376495,377153,378237,378988,380201,381468,382068,382950,383337,384531,385336,385865,386295,386539,388085,390012,392898,395885,398916,401261,404083,406409,410047,414452,420083,426241,431962,437909
394807,43,"Louisville-Jefferson County, KY",Msa,KY,389755,390958,391762,392669,393758,394660,394694,394860,395626,396812,397518,398692,399871,401331,402037,403639,404599,406297,408387,411914,415186,418646,422183,425810,428472,431431,435311,440750,447718,454698,461760,466524,471504
394669,44,"Hartford, CT",Msa,CT,386407,386812,386389,386297,385202,385368,385078,384792,384089,384002,384541,384967,385168,384438,385203,385895,386714,386792,388791,392163,396554,400911,406123,410601,414466,419345,424763,431243,438525,445833,453435,459081,464627
395022,45,"Richmond, VA",Msa,VA,435132,436276,436564,437360,437795,438663,439441,440329,441026,441972,441753,442189,441707,442996,443600,444812,446023,447738,449941,452159,454685,457799,461981,467602,472196,476472,480484,485985,492846,500631,508500,514830,520126
394910,46,"New Orleans, LA",Msa,LA,414433,415210,417907,420063,422509,423815,425777,425689,426997,427954,428716,430196,431261,431813,431168,431724,432325,433737,434813,437245,438935,441160,443773,448344,453712,458877,462633,465204,468056,472542,478815,486105,493740
394425,47,"Buffalo, NY",Msa,NY,234010,235326,237628,238892,240770,241820,242714,242916,243063,243364,244589,245822,247147,247580,247923,248784,248961,249380,250439,253008,256905,260989,265286,268846,271850,274489,276844,279381,,293066,301541,305459,307946
395012,48,"Raleigh, NC",Msa,NC,487292,488767,489840,490855,490731,490731,490799,490647,490688,492138,495010,497587,497699,497075,498271,501336,503295,503751,504650,506763,510536,514695,519349,524712,530657,537462,544456,553166,564315,579617,598394,620405,639490
394388,49,"Birmingham, AL",Msa,AL,407108,407974,408802,408993,408678,409393,411532,413433,414159,414581,415677,417583,419483,421431,424644,427880,430398,430436,430230,432544,435634,440473,443901,447742,451497,455631,460743,465254,470246,474721,482197,489302,496879
395053,50,"Salt Lake City, UT",Msa,UT,482315,486806,489436,489866,489900,490411,491970,495003,498161,499458,499501,499980,503264,506404,510120,512426,516557,519899,524762,531282,538631,547258,555031,565232,572686,582548,591037,602590,618773,640287,662288,681264,693193
