opportunity_id,Entity_ID,Est_Revenue,Annual_Revenue,days_active,PFY_RSM_Services_Spend,CFY_RSM_Services_Spend,No_of_Employees,Probability,Lead_Source,Private_Equity,Open_Revenue,Type,industry_sector,revenue_size,Microsoft_Enterprise_Agreement,Won
9d6f745c-ad31-e711-811e-005056ad4f9d,7932840,80600,17263595,0.002384259,0,0,34,20%,Partner,_missing_,0,Existing Relationship - New Business,"State, Local Government",med,_missing_,1
eb616e58-d82f-e711-811e-005056ad4f9d,7818861,6400,242694334,57.90744213,0,0,2938,100%,BD Activity,No,0,Existing Relationship - New Business,"State, Local Government",low,_missing_,1
6df8bbf5-276b-e811-8126-005056ad09ed,7842984,60000,107879554,104.2691782,29795.82,0,350,20%,RFP,No,0,New Relationship - New Business,"State, Local Government",med,_missing_,1
67769b6a-7068-e911-a9ab-005056b506e9,7842984,125840,107879554,9.775902778,29795.82,0,350,20%,Marketing Campaign - National,No,0,Existing Relationship - New Business,"State, Local Government",med,_missing_,1
0d05efc2-4f5f-e811-8126-005056ad09ed,8103477,4675000,1805720000,309.3033565,0,0,8385,20%,Referral - Microsoft,_missing_,0,New Relationship - New Business,"State, Local Government",high,No,0
a83e2814-f20a-e811-812b-005056ad4f9d,8103477,4000000,1805720000,97.39072917,0,0,8385,20%,BD Activity,_missing_,0,Existing Relationship - New Business,"State, Local Government",high,No,0
361bc66d-3453-e511-80ee-005056ad1ac5,8105336,500000,0,25.47017361,0,0,6658,_missing_,BD Activity,_missing_,535000,New Relationship - New Business,"State, Local Government",high,_missing_,0
4c0b075e-7d0d-e611-8105-005056ad6943,7932824,3200000,0,59.4087963,0,0,6658,_missing_,RFP,_missing_,0,New Relationship - New Business,"State, Local Government",high,_missing_,0
42b468b9-f00a-e811-812b-005056ad4f9d,7933522,1000000,174677941,126.4686227,0,0,585,20%,Other,_missing_,0,New Relationship - New Business,"State, Local Government",high,_missing_,0
c3508c23-3193-ec11-a9ee-005056b506e9,7934553,3000000,150300033,17.06445602,0,0,657,20%,BD Activity,_missing_,0,New Relationship - New Business,"State, Local Government",high,_missing_,0
1677d079-2f9b-e711-8118-005056ad09ed,7983654,200000,2200000000,57.11909722,0,0,15751,20%,Referral - Other,_missing_,0,New Relationship - New Business,"State, Local Government",med,_missing_,0
9fceafd5-44bf-e711-8126-005056ad4f9d,7984422,1000000,541564587,20.78606481,0,0,2600,60%,Referral - Other,_missing_,0,New Relationship - New Business,"State, Local Government",high,_missing_,0
d63cdf61-0c19-e611-8107-005056ad1ac5,7791449,10000,354436000,167.6917014,0,0,2659,100%,BD Activity,No,0,New Relationship - New Business,"State, Local Government",low,_missing_,1
ab08a848-92bc-e611-8114-d108196d8ade,7791449,14800,354436000,22.60194444,0,0,2659,100%,BD Activity,No,0,New Relationship - New Business,"State, Local Government",low,_missing_,1
f41ac66d-3453-e511-80ee-005056ad1ac5,7934797,4024706,301703,17.4703125,0,10603.88,5,_missing_,Partner,No,0,New Relationship - New Business,Professional Services,high,_missing_,0
42cb6ad0-c4b6-e811-8129-005056ad09ed,7854467,11120,311746012,68.14229167,218550.37,25394.46,1910,20%,Partner,Yes,0,Existing Relationship - New Business,Hospitals & Health Care Systems,low,_missing_,1
0b909bfd-54fa-e811-812c-005056ad09ed,7854467,13600,311746012,31.96842593,218550.37,25394.46,1910,60%,Manager,Yes,0,Existing Relationship - New Business,Hospitals & Health Care Systems,low,_missing_,1
70154f39-9904-e911-813b-005056ad4f9d,7854467,17750,311746012,18.90260417,218550.37,25394.46,1910,20%,Manager,Yes,0,Existing Relationship - New Business,Hospitals & Health Care Systems,low,_missing_,1
1c214fde-b12b-e911-812e-005056ad09ed,7854467,72450,311746012,46.07912037,218550.37,25394.46,1910,100%,Manager,Yes,0,Existing Relationship - New Business,Hospitals & Health Care Systems,med,_missing_,1
5a517470-343c-e911-a9a6-005056b5913b,7854467,21750,311746012,25.06833333,218550.37,25394.46,1910,80%,Manager,Yes,0,Existing Relationship - New Business,Hospitals & Health Care Systems,low,_missing_,1
33c48b63-1266-e911-a9a8-005056b5913b,7854467,27500,311746012,6.979907407,218550.37,25394.46,1910,80%,Manager,Yes,0,Existing Relationship - New Business,Hospitals & Health Care Systems,med,_missing_,1
52aadd4e-e378-e911-a9a9-005056b5913b,7854467,22000,311746012,11.98155093,218550.37,25394.46,1910,100%,Manager,Yes,0,Existing Relationship - New Business,Hospitals & Health Care Systems,low,_missing_,1
a7f4bb71-35b5-e911-a9b6-005056b57426,7854467,0.01,311746012,42.22732639,218550.37,25394.46,1910,100%,Partner,Yes,0,Existing Relationship - New Business,Hospitals & Health Care Systems,low,_missing_,0
409d03dd-aa17-eb11-a9ca-005056b5913b,7820937,1000000,144575081,182.9263542,79920.62,11184.52,130,20%,Reputation,No,0,Existing Relationship - New Business,Food & Beverage,high,No,0
06cd7c68-e03c-e811-8123-005056ad09ed,7701239,44800,255965919,2.793993056,166905.01,9961.5,501,20%,Reputation,Yes,5000,Existing Relationship - New Business,Business Services,med,_missing_,1
cd58dcc3-75be-e711-811c-005056ad09ed,7820283,63600,14517158,224.7022338,24944.24,58676.6,20,100%,Director,Yes,0,Existing Relationship - New Business,Medical Devices,med,No,1
c0793230-77be-e711-811c-005056ad09ed,7820283,57908,14517158,224.6970949,24944.24,58676.6,20,80%,Director,Yes,0,Existing Relationship - New Business,Medical Devices,med,No,1
03b88826-78be-e711-811c-005056ad09ed,7820283,50960,14517158,224.6934722,24944.24,58676.6,20,100%,Director,Yes,0,Existing Relationship - New Business,Medical Devices,med,No,1
dbb1c885-f247-e811-8131-005056ad4f9d,7819734,2000000,224959000,111.9529745,178744.7,-988.21,387,20%,BD Activity,No,0,New Relationship - New Business,Medical Devices,high,_missing_,0
8235df61-0c19-e611-8107-005056ad1ac5,8023650,500000,789042000,166.6967361,45703.12,16270.56,2200,_missing_,Director,No,0,New Relationship - New Business,Medical Devices,high,No,0
3a4da1e1-1312-e611-8107-005056ad1ac5,7335822,40000,709480264,116.5630324,0,0,2400,_missing_,Partner,No,0,New Relationship - New Business,Medical Devices,med,No,0
63cd378a-90fe-eb11-a9dc-005056b5913b,8290094,100000,6240888,11.08813657,0,43826.99,75,80%,Manager,No,50000,Existing Relationship - New Business,Medical Devices,med,_missing_,0
d0fe7274-411d-ec11-a9de-005056b5913b,8290094,32000,6240888,23.975,0,43826.99,75,80%,Manager,No,50000,Existing Relationship - New Business,Medical Devices,med,_missing_,0
c548f3c3-7c94-e611-8118-005056ad4f9d,7798643,300000,904400000,109.2429398,0,0,857,40%,Marketing Campaign - National,No,0,Existing Relationship - New Business,Medical Devices,med,No,0
9aa7fcd9-d18e-e811-8135-005056ad4f9d,7717185,100000,26382000,323.052037,6987.92,11151.58,30,20%,"Inactive - Explore Consulting, LLC",No,0,New Relationship - New Business,Medical Devices,med,_missing_,0
255a5a29-025f-e611-810f-005056ad3659,7757721,10000,396289000,46.66820602,0,0,947,_missing_,BD Activity,No,0,Existing Relationship - New Business,Medical Devices,low,_missing_,0
b2f2e854-3fd6-e911-a9b6-005056b5913b,7820283,90000,14517158,61.11123843,24944.24,58676.6,20,20%,BD Activity,Yes,0,Existing Relationship - New Business,Medical Devices,med,No,0
c5062c3c-906b-e711-8120-005056ad4f9d,7820283,761532,14517158,34.91090278,24944.24,58676.6,20,100%,BD Activity,Yes,0,New Relationship - New Business,Medical Devices,high,No,1
b5998200-7a74-e611-810f-005056ad1ac5,7820283,400000,14517158,224.3487153,24944.24,58676.6,20,_missing_,Manager,Yes,0,New Relationship - New Business,Medical Devices,med,No,0
98c32d52-c1fc-e811-812f-005056ad6943,7820283,6055.2,14517158,93.77305556,24944.24,58676.6,20,20%,Manager,Yes,0,Existing Relationship - Renewal,Medical Devices,low,No,1
bee1aa4d-f76f-e811-8133-005056ad4f9d,7820283,7980,14517158,0.004386574,24944.24,58676.6,20,20%,BD Activity,Yes,0,Existing Relationship - New Business,Medical Devices,low,No,1
28c79c86-981f-ec11-a9df-005056b5913b,8286867,1776717,2978547,164.0455787,0,280642,9,80%,Referral - Microsoft,No,900000,New Relationship - New Business,Medical Devices,high,_missing_,1
df974433-309b-e711-8118-005056ad09ed,7786969,50000,3600000,14.41502315,0,0,150,20%,Inactive - Junction Solutions,No,0,Existing Relationship - Renewal,Manufacturing,med,No,1
16da395d-309b-e711-8118-005056ad09ed,7786969,156253,3600000,139.4943403,0,0,150,20%,Inactive - Junction Solutions,No,0,Existing Relationship - Renewal,Manufacturing,med,No,1
b55a0150-2f9b-e711-8118-005056ad09ed,7786996,104000,32870732,124.2916667,0,0,140,20%,Inactive - Junction Solutions,No,0,Existing Relationship - Renewal,Manufacturing,med,No,0
1768f45b-2f9b-e711-8118-005056ad09ed,7786969,80000,3600000,486.5634375,0,0,150,20%,Inactive - Junction Solutions,No,0,Existing Relationship - Renewal,Manufacturing,med,No,0
43773c02-2f9b-e711-8118-005056ad09ed,7970049,118272,899609555,14.38390046,0,0,5108,20%,Inactive - Junction Solutions,_missing_,0,Existing Relationship - Renewal,Manufacturing,med,No,1
67f78774-b91b-e611-8108-005056ad6943,7795060,22400,54044839,0.003333333,851,0,181,20%,Inactive - Junction Solutions,No,0,Existing Relationship - New Business,Medical Devices,low,No,1
244da1e1-1312-e611-8107-005056ad1ac5,7795060,7000,54044839,167.1147454,851,0,181,_missing_,Partner,No,0,Existing Relationship - New Business,Medical Devices,low,No,1
24694c77-701b-ea11-a9c0-005056b506e9,7885313,100000,147683000,412.2204167,92173.59,0,323,20%,BD Activity,No,0,New Relationship - New Business,Medical Devices,med,No,0
9ebe4469-309b-e711-8118-005056ad09ed,8135255,170000,9413330,167.548044,0,0,100,20%,Referral - Other,_missing_,0,Existing Relationship - Renewal,Medical Devices,med,No,0
cedb69b2-2d9b-e711-8118-005056ad09ed,8135255,6000,9413330,41.63762731,0,0,100,20%,Inactive - Junction Solutions,_missing_,0,Existing Relationship - Renewal,Medical Devices,low,No,1
482c839c-2e9b-e711-8118-005056ad09ed,8135255,75000,9413330,139.6760532,0,0,100,20%,Inactive - Junction Solutions,_missing_,0,Existing Relationship - Renewal,Medical Devices,med,No,0
b938af56-fd36-e611-810b-005056ad1ac5,8024136,10000,90115906,946.2058102,0,0,828,20%,BD Activity,_missing_,0,New Relationship - New Business,Medical Devices,low,No,0
a992f785-24a5-e611-8113-005056ad1ac5,7644054,900000,649844382,296.4587963,516382.93,363126.27,2223,_missing_,BD Activity,No,0,Existing Relationship - New Business,Medical Devices,high,_missing_,0
a7955439-1684-e611-8111-005056ad3659,7644054,800000,649844382,34.48349537,516382.93,363126.27,2223,_missing_,BD Activity,No,0,Existing Relationship - New Business,Medical Devices,high,_missing_,0
3ded3c39-309b-e711-8118-005056ad09ed,7952127,2000000,626749879,311.6062384,0,0,600,20%,Website,_missing_,0,Existing Relationship - Renewal,Food & Beverage,high,No,0
68f5ab4c-2d9b-e711-8118-005056ad09ed,7780776,5000000,2660000000,411.337419,0,0,4900,20%,Marketing Campaign - National,No,0,Existing Relationship - Renewal,Food & Beverage,high,No,0
5fad7d8e-2d9b-e711-8118-005056ad09ed,7952127,1300000,626749879,381.6995255,0,0,600,20%,Inside Sales,_missing_,0,Existing Relationship - Renewal,Food & Beverage,high,No,0
7a7ab8e3-3651-ea11-a9bb-005056b57426,7843392,40000,819374000,18.11015046,63904.14,117863.26,790,20%,Director,Yes,170900,Existing Relationship - Renewal,Food & Beverage,med,Yes,1
e2dda309-1f3f-eb11-a9d3-005056b506e9,7843392,9000,819374000,26.97884259,63904.14,117863.26,790,20%,BD Activity,Yes,170900,Existing Relationship - New Business,Food & Beverage,low,Yes,1
74e9a555-dc5c-eb11-a9d4-005056b506e9,7843392,37600,819374000,285.1108333,63904.14,117863.26,790,40%,Manager,Yes,170900,Existing Relationship - New Business,Food & Beverage,med,Yes,0
72976449-794a-e911-a9a6-005056b5913b,7843392,81040,819374000,0.001655093,63904.14,117863.26,790,20%,Manager,Yes,170900,Existing Relationship - New Business,Food & Beverage,med,Yes,1
4f3c856e-2530-ec11-a9e0-005056b5913b,7876117,50000,50000000,57.19755787,9759.47,97273.68,350,20%,Partner,Yes,0,Existing Relationship - New Business,Food & Beverage,med,_missing_,0
032338dd-4292-eb11-a9cf-005056b5913b,7882810,51396,47359639,0.006319444,127178.79,98842.69,210,100%,Manager,No,0,Existing Relationship - New Business,Food & Beverage,med,_missing_,1
3ca7fc65-8b4f-eb11-a9d4-005056b506e9,7882810,51396.63,47359639,76.78326389,127178.79,98842.69,210,100%,Manager,No,0,Existing Relationship - New Business,Food & Beverage,med,_missing_,0
1990df6e-e10a-e811-812b-005056ad4f9d,8046961,1015200,101231893,734.6729977,0,0,300,20%,BD Activity,_missing_,0,New Relationship - New Business,Food & Beverage,high,_missing_,0
f435df61-0c19-e611-8107-005056ad1ac5,8046961,140000,101231893,48.69642361,0,0,300,_missing_,BD Activity,_missing_,0,New Relationship - New Business,Food & Beverage,med,_missing_,0
f6ad20b9-ec0a-e811-812b-005056ad4f9d,7755186,-6145,60177521,8.590335648,0,0,300,100%,Other,No,0,New Relationship - New Business,Technology,low,_missing_,1
4a07d09b-544c-e611-810d-005056ad1ac5,7755186,-18840,60177521,4.438148148,0,0,300,100%,BD Activity,No,0,Existing Relationship - New Business,Technology,low,_missing_,1
211056d5-e80a-e811-812b-005056ad4f9d,8091935,10000,11374402,148.4461111,0,0,51,20%,Other,_missing_,0,New Relationship - New Business,Technology,low,_missing_,0
26f1eb3b-7a6a-eb11-a9ce-005056b5913b,7787040,847560,27289583,35.50630787,0,0,60,20%,BD Activity,No,1066645,Existing Relationship - New Business,Technology,high,No,0
147c871e-7c6a-eb11-a9ce-005056b5913b,7787040,39916,27289583,35.50012731,0,0,60,20%,BD Activity,No,1066645,Existing Relationship - New Business,Technology,med,No,0
1add91e6-0697-ec11-a9de-005056b57426,8045540,401640,251568000,33.97846065,0,44500,140,60%,Director,No,400000,New Relationship - New Business,Technology,med,No,1
e97987e2-c7f9-e611-811b-005056ad4f9d,6143172,9300,1544782061,333.1763426,78001.34,168189.58,30,20%,Manager,No,50000,Existing Relationship - New Business,Hospitals & Health Care Systems,low,_missing_,0
fe48bd43-ed0a-e811-812b-005056ad4f9d,8007168,500000,741194,223.4272685,0,0,19,20%,Other,_missing_,0,New Relationship - New Business,Hospitals & Health Care Systems,high,_missing_,0
e974d403-1daa-e811-8129-005056ad09ed,7788169,19980,53118127,163.921088,114,20850.75,70,60%,Partner,No,0,Existing Relationship - New Business,Nonprofit,low,_missing_,0
73f61e60-1d48-e811-8127-005056ad6943,4424166,500000,273491208,124.7998958,82737.76,59052.34,2002,20%,Partner,No,222000,Existing Relationship - New Business,Nonprofit,high,_missing_,0
29b72280-21bb-e711-811f-005056ad6943,7602081,45000,63760168,629.2170602,61270.4,27867.37,260,20%,BD Activity,No,285000,Existing Relationship - New Business,Nonprofit,med,No,0
fc97de49-9d0d-e711-811b-005056ad4f9d,7602081,120900,63760168,0.001446759,61270.4,27867.37,260,20%,Inactive - Junction Solutions,No,285000,New Relationship - New Business,Nonprofit,med,No,1
1cc0f9be-c004-eb11-a9c7-005056b57426,8141520,20000,6515368,117.8921412,0,0,165,20%,Referral - Microsoft,No,0,New Relationship - New Business,Nonprofit,low,_missing_,0
e298f125-21bb-e711-811f-005056ad6943,7602081,2960,63760168,108.1169676,61270.4,27867.37,260,20%,BD Activity,No,285000,Existing Relationship - New Business,Nonprofit,low,No,1
608edb52-dac2-e611-8114-d108196d8ade,7976382,10000,90781570,715.2313542,0,0,700,20%,BD Activity,_missing_,0,New Relationship - New Business,Business Services,low,_missing_,0
ca739484-22a7-e911-a9bd-005056b506e9,7730514,50000,5733565,555.9713079,-1545,33907.55,33,20%,BD Activity,No,0,New Relationship - New Business,Business Services,med,_missing_,0
4f403f3e-22a7-e911-a9bd-005056b506e9,7730514,1500000,5733565,335.983588,-1545,33907.55,33,20%,BD Activity,No,0,New Relationship - New Business,Business Services,high,_missing_,0
8757f665-2e9b-e711-8118-005056ad09ed,8068585,123000,386924000,283.3179167,0,0,3500,20%,Inactive - Junction Solutions,_missing_,0,Existing Relationship - Renewal,Business Services,med,_missing_,0
05332db8-f840-e811-8123-005056ad09ed,7873778,1500000,137093086,63.88601852,77295.01,86404.6,425,20%,Referral - Microsoft,Yes,0,New Relationship - New Business,Manufacturing,high,_missing_,0
7f7e1855-e50a-e811-812b-005056ad4f9d,7747870,10000,720709640,134.6535995,23574.8,14275.2,608,20%,Other,No,0,Existing Relationship - New Business,Insurance,low,_missing_,0
511b1873-8f1f-e711-8115-005056ad6943,7798667,8000,431863000,72.21635417,473590.53,533871.71,419,20%,Director,No,0,Existing Relationship - New Business,Insurance,low,_missing_,1
1bf7f168-66b3-eb11-a9d0-005056b5913b,7796991,50000,0,43.90572917,0,0,0,20%,Referral - Microsoft,No,369000,Existing Relationship - New Business,Insurance,med,_missing_,1
b042c791-2f9b-e711-8118-005056ad09ed,7875556,2000000,641078,67.41850694,0,0,1,_missing_,Website,No,0,Existing Relationship - New Business,Insurance,high,No,0
5a6ce11d-a5ef-eb11-a9d6-005056b57426,7869674,57024,229161000,0.00806713,19299.31,2628700.96,531,20%,BD Activity,No,5000,New Relationship - New Business,Manufacturing,med,No,0
3236c6e4-d76a-eb11-a9cd-005056b57426,7869674,57024,229161000,62.23304398,19299.31,2628700.96,531,40%,BD Activity,No,5000,New Relationship - New Business,Manufacturing,med,No,1
87f0f1d7-16cf-e911-a9b6-005056b5913b,7869674,3670096,229161000,595.0439815,19299.31,2628700.96,531,80%,Manager,No,5000,New Relationship - New Business,Manufacturing,high,No,1
21de27ce-63c6-ec11-a9f0-005056b506e9,7869674,326642,229161000,0.02412037,19299.31,2628700.96,531,100%,Director,No,5000,Existing Relationship - New Business,Manufacturing,med,No,1
c1c9902a-989d-e911-a9b5-005056b5913b,7869674,169000,229161000,65.37444444,19299.31,2628700.96,531,100%,Manager,No,5000,New Relationship - New Business,Manufacturing,med,No,1
d53e8c15-e3a5-ea11-a9be-005056b57426,7780574,100000,5480348,483.6819792,210235.17,216224.87,4,20%,Director,Yes,1195629,Existing Relationship - New Business,B2B Wholesale/Distribution,med,_missing_,0
ad5a4cb4-a491-e811-8127-005056ad09ed,7856468,1784240,68860661,153.9904167,827592.18,0,245,80%,BD Activity,No,0,New Relationship - New Business,B2B Wholesale/Distribution,high,_missing_,1
b342b170-c004-e911-812c-005056ad09ed,7856468,80000,68860661,7.552696759,827592.18,0,245,80%,BD Activity,No,0,New Relationship - New Business,B2B Wholesale/Distribution,med,_missing_,1
3ccc522c-e338-ea11-a9ba-005056b5913b,7856468,32970,68860661,19.50861111,827592.18,0,245,100%,Director,No,0,Existing Relationship - New Business,B2B Wholesale/Distribution,med,_missing_,1
07f35a97-7344-ea11-a9bb-005056b5913b,7856468,7400,68860661,4.791099537,827592.18,0,245,100%,Director,No,0,Existing Relationship - New Business,B2B Wholesale/Distribution,low,_missing_,1
